,actual_load,pca1,pca2,mon,tue,wed,thur,fri,sat,sun
2016-11-22 05:00:00,23843.0,0.0009672344309211846,0.33034282726518427,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 06:00:00,26360.0,0.0009695144132859314,0.34393412974822024,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 07:00:00,30488.0,0.0009679062018489218,0.33026914568690346,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 08:00:00,32783.0,0.0009691917746524868,0.3357689758196416,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 09:00:00,33733.0,0.0009738781305836152,0.3309514307627961,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 10:00:00,34461.0,0.0009761826410177852,0.3619266179297205,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 11:00:00,34556.0,0.0009757241631939069,0.3655713969963529,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 12:00:00,34582.0,0.0009747582578514434,0.3835505139149838,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 13:00:00,34315.0,0.000969216646809706,0.40991239951373126,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 14:00:00,32964.0,0.0009646318334677081,0.3772670481846753,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 15:00:00,32663.0,0.0009622325432507646,0.4039802867509158,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 16:00:00,32502.0,0.000960595361625554,0.3969988539703828,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 17:00:00,33378.0,0.0009598131034913136,0.38839833289412395,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 18:00:00,35167.0,0.0009605691979958544,0.38680190410497606,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 19:00:00,35550.0,0.0009608630620496323,0.37976300314709904,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 20:00:00,35618.0,0.0009623584653556279,0.3671770237808324,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 21:00:00,34357.0,0.0009684350504449287,0.3681464069746305,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 22:00:00,31661.0,0.0009660528224954375,0.36414691381885045,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 23:00:00,28688.0,0.0009670183995951621,0.36250681088236314,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-23 00:00:00,26662.0,0.0009663467818059107,0.35363542316778435,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 01:00:00,24728.0,0.0009663467705473315,0.35485982205136124,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 02:00:00,23651.0,0.0009663467797167335,0.3563079515866836,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 03:00:00,23211.0,0.0009599499537725842,0.35957574580913065,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 04:00:00,23112.0,0.0009646829236986386,0.3614642211984249,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 05:00:00,23822.0,0.0009583126953751379,0.3566010540950562,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 06:00:00,26278.0,0.0009583126276668516,0.3591332492636121,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 07:00:00,30385.0,0.0009580187334357394,0.36736452173759304,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 08:00:00,32810.0,0.0009564822067012848,0.3312540386674135,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 09:00:00,33889.0,0.0009589003093594601,0.3502673056154205,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 10:00:00,34560.0,0.0009569256403234919,0.3306770590254189,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 11:00:00,34840.0,0.000963239583936226,0.3715203872970675,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 12:00:00,34767.0,0.0009674171060189021,0.3642090293344441,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 13:00:00,34487.0,0.0009604863939470943,0.3323091584118939,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 14:00:00,33284.0,0.0009600378435931738,0.3657228155420787,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 15:00:00,32728.0,0.0009590983700199533,0.3733147993463034,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 16:00:00,32659.0,0.000952268608329703,0.4144019591371896,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 17:00:00,33450.0,0.0009567534023525301,0.37535651694852745,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 18:00:00,35238.0,0.0009547892073948885,0.3775792542170782,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 19:00:00,35725.0,0.0009600439760275455,0.34181415882213084,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 20:00:00,35689.0,0.0009613033174739487,0.338030291988039,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 21:00:00,34467.0,0.0009659635162179244,0.3213721903403879,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 22:00:00,31727.0,0.000966929263997277,0.31029834882717927,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-23 23:00:00,28807.0,0.0009696150677936095,0.3214401868440213,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-24 00:00:00,26583.0,0.0009722612094842343,0.2953145887596249,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 01:00:00,24768.0,0.0009722610480213509,0.30203747403737274,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 02:00:00,23648.0,0.000972261574349898,0.2771560077068348,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 03:00:00,23196.0,0.0009739254447137353,0.2681597714528316,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 04:00:00,23098.0,0.0009776197848138605,0.2678881654981551,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 05:00:00,23656.0,0.0009789055150449244,0.26385970710746187,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 06:00:00,26084.0,0.0009805697435985375,0.23849696295033307,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 07:00:00,30305.0,0.000981828777142464,0.24981900574179106,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 08:00:00,32930.0,0.0009818286848798678,0.2524068231551604,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 09:00:00,34098.0,0.0009870760333272842,0.2515388839886928,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 10:00:00,34732.0,0.0009900717890121758,0.2742121081934282,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 11:00:00,34688.0,0.0009892415739770652,0.31732604956874144,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 12:00:00,34538.0,0.0009919433557733425,0.35064795693633743,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 13:00:00,34325.0,0.0009082532165939046,0.34945031350087397,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 14:00:00,33052.0,0.0008268143508780415,0.34453303631831533,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 15:00:00,32625.0,0.0009893395649137587,0.35855215450619493,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 16:00:00,32523.0,0.0009881643590055802,0.3696570351050157,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 17:00:00,33508.0,0.000986401781722206,0.3746143646638307,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 18:00:00,35654.0,0.0009893984450314742,0.3519698724224669,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 19:00:00,36128.0,0.0009910366154062974,0.30792202866134866,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 20:00:00,36327.0,0.0009943268087356954,0.29405636774299004,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 21:00:00,35421.0,0.0009943268904050225,0.289745878072046,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 22:00:00,32870.0,0.000996284383297869,0.28696264015309225,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-24 23:00:00,29790.0,0.0009989869634891302,0.281056185993554,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11-25 00:00:00,27232.0,0.0009989871932781446,0.2684806627391223,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 01:00:00,25207.0,0.000998987291314363,0.2635004146561579,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 02:00:00,24048.0,0.0009989873934759114,0.25742908103947393,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 03:00:00,23458.0,0.0009984000883489744,0.24913650028963946,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 04:00:00,23383.0,0.000998106691055642,0.23207889495992085,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 05:00:00,24036.0,0.000997141276263185,0.2265766957190093,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 06:00:00,26600.0,0.0009978130020080653,0.22875701962743544,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 07:00:00,31238.0,0.0009982173003630958,0.23591136752653946,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 08:00:00,33957.0,0.0009972403511017698,0.2608269091448504,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 09:00:00,35097.0,0.001000174803428211,0.23116203371005478,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 10:00:00,35527.0,0.0010001741956339478,0.2618621962867633,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 11:00:00,35315.0,0.00100453980715524,0.28594091199532656,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 12:00:00,35203.0,0.001004539041597105,0.3232009235568709,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 13:00:00,34875.0,0.0010000737957953758,0.26885547085571526,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 14:00:00,33609.0,0.000998819854149182,0.2852496622616538,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 15:00:00,32938.0,0.0009943922429535542,0.27979039977673625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 16:00:00,32663.0,0.000994448161059859,0.35521524751747224,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 17:00:00,33562.0,0.000994216798448508,0.30338535180786996,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 18:00:00,35413.0,0.0009947363857676196,0.26547532422914644,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 19:00:00,35390.0,0.0009947364924603182,0.2600512744961725,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 20:00:00,35306.0,0.0009951475965446826,0.2935289712034653,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 21:00:00,34416.0,0.0009833610954272703,0.2591475468719568,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 22:00:00,32409.0,0.0009968114555088834,0.28740308413105786,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-25 23:00:00,29758.0,0.0009971051097110925,0.29003533347009225,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-11-26 00:00:00,27516.0,0.0009928495778632163,0.29439923943226853,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 01:00:00,25506.0,0.000992849671421333,0.2894319500587639,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 02:00:00,23896.0,0.000992262124239413,0.29330817727335556,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 03:00:00,23141.0,0.0009922620919082974,0.29369755294990496,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 04:00:00,22779.0,0.0009922620779366466,0.2959589920945013,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 05:00:00,22691.0,0.0009888879059836732,0.29315211302716027,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 06:00:00,23274.0,0.000988887737653019,0.3008303424765901,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 07:00:00,24649.0,0.0009888877054827093,0.3016576033418673,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 08:00:00,26178.0,0.0009882157922241508,0.3087614384374232,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 09:00:00,28930.0,0.0009882157121134123,0.31404118826268146,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 10:00:00,31115.0,0.0009890968463867722,0.31778179831633074,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 11:00:00,31724.0,0.00098692268166545,0.30329240013656694,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 12:00:00,31555.0,0.00098595448300533,0.31171424868989306,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 13:00:00,31607.0,0.0009816709279709263,0.33220209683391744,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 14:00:00,30919.0,0.0009807064608110753,0.3485322503194356,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 15:00:00,29882.0,0.0009723424816362594,0.37711563789162345,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 16:00:00,29188.0,0.0009803354686774774,0.4177607979853313,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 17:00:00,29440.0,0.0009723424505183769,0.37494956932824824,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 18:00:00,31283.0,0.0009723425588442818,0.37069679775492753,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 19:00:00,31633.0,0.0009819992562589302,0.3991034181990496,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 20:00:00,31885.0,0.000977396127376953,0.36497865103886273,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 21:00:00,31562.0,0.0009797754024758322,0.39956527971851036,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 22:00:00,30006.0,0.0009803632940605603,0.38041260170032054,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-26 23:00:00,27812.0,0.0009803633757120768,0.3767291026807468,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-27 00:00:00,25581.0,0.0009830657614976956,0.3774088395555341,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 01:00:00,23551.0,0.0009830658171392941,0.3783518420409985,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 02:00:00,22143.0,0.0009796916883037248,0.37211076351571326,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 03:00:00,21293.0,0.00097910415142884,0.37520979766739987,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 04:00:00,20837.0,0.0009818063209554536,0.38699902460643,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 05:00:00,20845.0,0.0009765178863192325,0.3873301102338464,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 06:00:00,21348.0,0.000976782050046023,0.38840115158704225,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 07:00:00,22055.0,0.000979077761736869,0.37469152365412095,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 08:00:00,22547.0,0.0009800806784049274,0.3892086687599902,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 09:00:00,24552.0,0.0009824783159175575,0.3772106684133213,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 10:00:00,26833.0,0.000986061884642693,0.3819781962964588,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 11:00:00,27938.0,0.000988606513775251,0.39651920586268585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 12:00:00,28072.0,0.0009874561633029214,0.4149330835515574,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 13:00:00,28735.0,0.0009853260822538336,0.4024766348041682,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 14:00:00,28817.0,0.0009814010308278561,0.4305685384098425,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 15:00:00,27541.0,0.0009795880322808054,0.38871421826247565,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 16:00:00,26765.0,0.0009814010989017909,0.42542057634800334,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 17:00:00,27199.0,0.0009810177768048022,0.41308039869634805,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 18:00:00,29440.0,0.0009837536766126515,0.36529381510649783,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 19:00:00,30373.0,0.000985080510713071,0.37327737013383405,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 20:00:00,31164.0,0.0009683166479875706,0.37292542350433616,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 21:00:00,31272.0,0.0009915293616854111,0.37187333220000146,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 22:00:00,29937.0,0.0009890844530393945,0.36735701317032243,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27 23:00:00,27492.0,0.0009916759369613698,0.35612501371777083,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-28 00:00:00,24874.0,0.0009931923523531267,0.351883330464204,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 01:00:00,23045.0,0.0009920013565192952,0.3492897660642127,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 02:00:00,22048.0,0.0009930350333670454,0.344570299005962,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 03:00:00,21580.0,0.0009925223212760566,0.34132792090462205,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 04:00:00,21658.0,0.000992164086160042,0.3287004932955371,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 05:00:00,22587.0,0.000991602867775972,0.3102462994881531,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 06:00:00,25563.0,0.0009923084751442411,0.33415299544244753,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 07:00:00,29756.0,0.0009933491992083422,0.3299004595547267,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 08:00:00,32876.0,0.0009968500749835808,0.3187027702548212,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 09:00:00,34081.0,0.000999222084014394,0.31439654076105994,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 10:00:00,34754.0,0.0010046562738501232,0.33544723131348336,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 11:00:00,34574.0,0.0010050556718959364,0.37610503137045415,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 12:00:00,34267.0,0.001005054895171973,0.4140637920329474,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 13:00:00,34084.0,0.0010050542789400035,0.44173754218851363,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 14:00:00,32731.0,0.001005054325310009,0.4396917470091679,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 15:00:00,32205.0,0.0010013598104656233,0.4497323135342157,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 16:00:00,32281.0,0.0010057258318814611,0.4517009850029813,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 17:00:00,33342.0,0.001005725982336567,0.4448729796172016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 18:00:00,35529.0,0.0010097147433926566,0.411107030594903,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 19:00:00,36034.0,0.001011378985586951,0.3840078741121166,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 20:00:00,36243.0,0.0010156349983408797,0.3563638744608595,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 21:00:00,35396.0,0.0010162224981861833,0.3568501323903953,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 22:00:00,32714.0,0.0010205891304460256,0.33082460584792617,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 23:00:00,29423.0,0.0010248713506490054,0.31188972241264035,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 00:00:00,27010.0,0.0010258370314604971,0.3047511594062432,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 01:00:00,25014.0,0.0010258373146614947,0.288992903043594,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 02:00:00,23930.0,0.0010268293804529267,0.2849933239727602,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 03:00:00,23307.0,0.0010262419550281802,0.27946735645183696,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 04:00:00,23185.0,0.0010269137599884831,0.2771193452270236,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 05:00:00,23932.0,0.0010311956092765003,0.27620872195229496,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 06:00:00,26546.0,0.0010314891933652587,0.2847729195321991,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 07:00:00,31250.0,0.001033152838143003,0.28608971501914265,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 08:00:00,34101.0,0.0010383999062038229,0.30063527332346796,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 09:00:00,35031.0,0.0010415303188712492,0.3199066044049176,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 10:00:00,35317.0,0.00104677734035464,0.3369151926499271,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 11:00:00,34982.0,0.0010508847777562051,0.3452736615404529,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 12:00:00,34732.0,0.0010532590919073784,0.3797546175124261,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 13:00:00,34478.0,0.0010523768604982795,0.4265156802145357,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 14:00:00,33451.0,0.0010496745116919423,0.424812501067517,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 15:00:00,32942.0,0.0010490868589095156,0.43479264365938775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 16:00:00,32833.0,0.0010500787820118811,0.4318013125183551,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 17:00:00,33838.0,0.0010520364600417446,0.4223802109789616,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 18:00:00,35777.0,0.0010557310523129923,0.4067791943110695,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 19:00:00,36352.0,0.001059399364424081,0.3908698122583578,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 20:00:00,36572.0,0.001061944571717631,0.37627742974071765,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 21:00:00,35472.0,0.0010656387620308254,0.3823155368171178,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 22:00:00,32893.0,0.0010681837839619324,0.3781081963542664,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-29 23:00:00,29735.0,0.0010708867214700097,0.35365681895501255,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-30 00:00:00,27142.0,0.0010725504756548827,0.3495522918614961,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 01:00:00,25133.0,0.0010752528318626149,0.3536371031646176,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 02:00:00,23846.0,0.0010752526677553788,0.36178378545830914,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 03:00:00,23414.0,0.0010755463262469218,0.36684700467211817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 04:00:00,23251.0,0.0010765383497394118,0.3606041897170269,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 05:00:00,23912.0,0.0010792407361456852,0.3627215262664587,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 06:00:00,26558.0,0.001079912632608681,0.3564877319145978,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 07:00:00,31109.0,0.0010807937683564909,0.3614549539468779,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 08:00:00,33779.0,0.0010851599531959597,0.3591580552496819,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 09:00:00,34589.0,0.001085159858482372,0.36374681704327366,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 10:00:00,34741.0,0.001090407023303576,0.37204979601426524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 11:00:00,34610.0,0.0010916658091211756,0.3955174370113536,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 12:00:00,34483.0,0.0010943677005844118,0.42280205297219403,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 13:00:00,34197.0,0.0010904052913947035,0.45932367942059454,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 14:00:00,33239.0,0.0010891193737452335,0.4743589940870111,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 15:00:00,32760.0,0.0010811698584732438,0.46480782757986705,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 16:00:00,32541.0,0.0010811697891817736,0.46524175882081914,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 17:00:00,33609.0,0.001081463821293214,0.45219269083105246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 18:00:00,35669.0,0.001084166749472858,0.42478285462879123,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 19:00:00,36069.0,0.0010864184548685428,0.39655868563997343,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 20:00:00,36264.0,0.0010864186023026522,0.38871295724584026,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 21:00:00,35379.0,0.0010897085753445834,0.3843609466680119,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 22:00:00,32748.0,0.0010897086447062992,0.3815824966002465,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-11-30 23:00:00,29691.0,0.0010887169467094775,0.375581968982077,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-01 00:00:00,26945.0,0.0010887169201291296,0.3718468332358551,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-12-01 01:00:00,24979.0,0.0010887169231406598,0.37380069155376344,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-12-01 02:00:00,24270.0,0.001088045260176181,0.3655418562307717,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-12-01 03:00:00,23861.0,0.0010843509953682412,0.3624202884196084,0.0,0.0,0.0,1.0,0.0,0.0,0.0
